Source.Name,Label,Counted,Area,Mean,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,redPunctaCount,greenPunctaCount,colocsPunctaCount
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,3072,255,0,770.346,501.425,770.346,501.425,216.811,742,470,59,62,0.821,783360,783360,1.15,0.869,0.949,6,13,1
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,49621,255,0,390.715,684.621,390.715,684.621,1579.117,237,515,324,313,0.25,12653355,12653355,1.349,0.742,0.687,61,100,10
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,32922,255,0,811.106,627.531,811.106,627.531,1021.637,629,542,347,168,0.396,8395110,8395110,3.009,0.332,0.845,47,45,10
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,5216,255,0,791.288,816.656,791.288,816.656,303.137,753,770,72,99,0.713,1330080,1330080,1.814,0.551,0.946,7,14,0
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,7089,255,0,615.104,870.776,615.104,870.776,350.794,557,828,113,87,0.724,1807695,1807695,1.744,0.574,0.93,5,23,2
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,18,21073,255,0,454.126,929.735,454.126,929.735,591.203,358,854,171,169,0.758,5373615,5373615,1.406,0.711,0.966,41,29,8
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,4789,255,0,504.108,77.549,504.108,77.549,276.51,458,44,90,67,0.787,1221195,1221195,1.577,0.634,0.949,8,10,2
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,5256,255,0,611.435,149.217,611.435,149.217,289.782,574,107,76,83,0.787,1340280,1340280,1.201,0.833,0.954,8,10,1
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,16351,255,0,288.696,177.437,288.696,177.437,500.576,201,116,166,124,0.82,4169505,4169505,1.424,0.702,0.97,20,26,2
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,16563,255,0,454.753,209.037,454.753,209.037,517.647,384,138,149,150,0.777,4223565,4223565,1.172,0.853,0.962,20,21,4
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,4360,255,0,932.611,194.681,932.611,194.681,267.338,890,158,79,74,0.767,1111800,1111800,1.217,0.822,0.932,13,10,0
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,3630,255,0,210.817,318.76,210.817,318.76,235.296,184,279,55,77,0.824,925650,925650,1.458,0.686,0.959,5,10,2
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,17,17327,255,0,634.306,438.662,634.306,438.662,538.777,560,361,152,152,0.75,4418385,4418385,1.383,0.723,0.949,43,36,10
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,57886,255,0,393.433,668.363,393.433,668.363,1523.945,262,489,299,347,0.313,14760930,14760930,1.314,0.761,0.78,91,145,14
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,32666,255,0,819.908,625.701,819.908,625.701,1063.21,636,542,340,163,0.363,8329830,8329830,2.699,0.37,0.806,55,63,14
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,9049,255,0,785.042,799.768,785.042,799.768,383.463,726,747,111,115,0.773,2307495,2307495,1.469,0.681,0.954,10,25,1
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,11213,255,0,613.148,870.262,613.148,870.262,426.836,549,814,125,116,0.773,2859315,2859315,1.44,0.694,0.957,16,41,7
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,18,21378,255,0,453.013,927.796,453.013,927.796,601.688,353,849,176,171,0.742,5451390,5451390,1.396,0.716,0.962,49,27,7
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,4497,255,0,609.828,148.687,609.828,148.687,266.61,575,108,69,81,0.795,1146735,1146735,1.2,0.833,0.947,8,9,2
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,16658,255,0,288.69,175.838,288.69,175.838,505.304,202,109,165,131,0.82,4247790,4247790,1.367,0.731,0.968,15,36,3
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,16564,255,0,455.217,207,455.217,207,520.434,383,137,150,143,0.769,4223820,4223820,1.183,0.845,0.958,22,19,5
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,3029,255,0,930.836,192.708,930.836,192.708,218.912,897,165,64,56,0.794,772395,772395,1.168,0.856,0.948,11,11,1
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,3320,255,0,210.436,315.78,210.436,315.78,228.225,185,278,53,73,0.801,846600,846600,1.443,0.693,0.956,6,11,1
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,4130,255,0,89.831,319.088,89.831,319.088,248.953,55,282,69,71,0.837,1053150,1053150,1.132,0.883,0.963,5,18,1
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,17,16767,255,0,634.089,437.286,634.089,437.286,523.605,560,361,149,150,0.769,4275585,4275585,1.418,0.705,0.954,46,45,10
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,62941,255,0,388.718,664.84,388.718,664.84,1536.372,248,479,308,366,0.335,16049955,16049955,1.307,0.765,0.792,120,191,32
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,19158,255,0,802.054,627.574,802.054,627.574,652.517,696,559,232,138,0.565,4885290,4885290,2.159,0.463,0.917,35,47,10
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,13093,255,0,782.696,788.97,782.696,788.97,453.362,714,726,129,134,0.8,3338715,3338715,1.446,0.692,0.964,26,46,8
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,14540,255,0,607.815,863.87,607.815,863.87,487.948,533,797,145,135,0.767,3707700,3707700,1.512,0.661,0.962,24,56,11
Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241008_perisomatic-set1_A4S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,18,21045,255,0,453.762,928.008,453.762,928.008,591.789,358,849,171,170,0.755,5366475,5366475,1.384,0.723,0.962,61,36,9
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,19,4631,255,0,870.385,95.781,870.385,95.781,290.51,823,60,89,75,0.69,1180905,1180905,1.359,0.736,0.912,5,9,2
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,12882,255,0,938.595,197.569,938.595,197.569,452.25,872,132,126,130,0.791,3284910,3284910,1.168,0.856,0.955,17,10,0
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,8548,255,0,811.216,308.728,811.216,308.728,380.066,751,264,121,88,0.744,2179740,2179740,1.362,0.734,0.935,10,9,2
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,47783,255,0,304.002,452.183,304.002,452.183,1162.85,174,305,292,269,0.444,12184665,12184665,1.645,0.608,0.808,75,53,12
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,11958,255,0,462.355,614.069,462.355,614.069,434.049,399,560,139,112,0.798,3049290,3049290,1.399,0.715,0.96,36,18,5
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,2546,255,0,695.693,594.323,695.693,594.323,208.912,658,574,73,42,0.733,649230,649230,1.918,0.521,0.936,1,2,0
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,2817,255,0,363.906,616.501,363.906,616.501,209.882,332,587,64,55,0.804,718335,718335,1.195,0.837,0.944,1,1,0
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,2754,255,0,50.907,622.192,50.907,622.192,202.711,20,597,64,52,0.842,702270,702270,1.256,0.796,0.959,8,3,2
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,9935,255,0,109.166,714.171,109.166,714.171,560.492,14,665,192,96,0.397,2533425,2533425,3.391,0.295,0.786,10,18,3
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,13216,255,0,336.494,738.471,336.494,738.471,457.647,268,682,151,120,0.793,3370080,3370080,1.495,0.669,0.969,22,4,1
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,23916,255,0,921.401,784.202,921.401,784.202,634.517,802,716,219,145,0.746,6098580,6098580,1.493,0.67,0.957,41,25,7
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,2718,255,0,430.07,825.528,430.07,825.528,209.983,401,793,57,60,0.775,693090,693090,1.126,0.888,0.933,2,5,0
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,12752,255,0,103.235,886.318,103.235,886.318,441.505,41,812,118,139,0.822,3251760,3251760,1.203,0.831,0.969,19,19,3
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,14199,255,0,590.133,917.685,590.133,917.685,535.747,508,849,170,135,0.622,3620745,3620745,1.897,0.527,0.897,27,12,4
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,2584,255,0,912.319,898.519,912.319,898.519,202.326,883,871,56,56,0.793,658920,658920,1.375,0.727,0.942,1,4,0
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,19,13688,255,0,849.89,113.218,849.89,113.218,515.404,764,50,162,132,0.648,3490440,3490440,1.656,0.604,0.909,28,29,8
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,11855,255,0,939.575,198.706,939.575,198.706,444.25,876,134,121,127,0.755,3023025,3023025,1.221,0.819,0.944,34,11,1
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,6813,255,0,807.197,309.134,807.197,309.134,324.51,756,267,100,81,0.813,1737315,1737315,1.255,0.797,0.958,16,18,4
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,48016,255,0,302.288,450.525,302.288,450.525,1217.619,174,305,292,268,0.407,12244080,12244080,1.65,0.606,0.815,111,76,23
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,11131,255,0,464.915,614.732,464.915,614.732,432.492,401,564,140,107,0.748,2838405,2838405,1.496,0.668,0.936,38,29,11
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,2623,255,0,364.066,616.342,364.066,616.342,203.64,333,588,62,53,0.795,668865,668865,1.18,0.847,0.946,4,3,0
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,4634,255,0,634.727,650.987,634.727,650.987,351.137,601,595,74,105,0.472,1181670,1181670,1.925,0.519,0.755,11,7,2
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,2157,255,0,47.634,621.439,47.634,621.439,176.326,20,601,56,43,0.872,550035,550035,1.317,0.759,0.976,5,5,2
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,12985,255,0,336.899,740,336.899,740,462.676,268,684,150,120,0.762,3311175,3311175,1.508,0.663,0.962,24,10,1
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,31091,255,0,913.342,809.625,913.342,809.625,848.843,802,718,218,213,0.542,7928205,7928205,1.164,0.859,0.863,82,51,15
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,9214,255,0,423.334,829.405,423.334,829.405,398.309,363,770,107,115,0.73,2349570,2349570,1.257,0.796,0.933,22,28,6
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,13752,255,0,107.277,887.483,107.277,887.483,451.161,42,812,126,140,0.849,3506760,3506760,1.146,0.873,0.973,22,30,5
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,15277,255,0,598.683,909.083,598.683,909.083,545.262,519,833,164,147,0.646,3895635,3895635,1.725,0.58,0.909,37,18,4
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,19,17790,255,0,848.644,122.088,848.644,122.088,542.718,765,50,169,144,0.759,4536450,4536450,1.546,0.647,0.959,48,45,10
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,11104,255,0,944.739,200.852,944.739,200.852,450.108,881,135,125,123,0.689,2831520,2831520,1.197,0.836,0.919,38,22,2
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,20,4498,255,0,453.939,236.986,453.939,236.986,295.581,421,186,76,92,0.647,1146990,1146990,1.681,0.595,0.891,11,11,3
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,5316,255,0,807.236,309.859,807.236,309.859,296.711,765,272,89,74,0.759,1355580,1355580,1.238,0.808,0.936,9,21,3
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,47119,255,0,300.266,449.732,300.266,449.732,1257.619,174,305,292,267,0.374,12015345,12015345,1.659,0.603,0.81,121,111,29
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,5063,255,0,642.844,486.18,642.844,486.18,286.711,600,455,88,68,0.774,1291065,1291065,1.271,0.787,0.953,13,14,3
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,9857,255,0,466.069,615.178,466.069,615.178,427.279,407,568,136,103,0.678,2513535,2513535,1.576,0.635,0.916,41,36,15
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,3899,255,0,636.313,662.022,636.313,662.022,287.581,603,616,76,85,0.592,994245,994245,1.907,0.524,0.825,9,6,0
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,32810,255,0,404.961,775.765,404.961,775.765,1195.578,269,686,318,200,0.288,8366550,8366550,1.448,0.691,0.719,103,85,31
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,32978,255,0,907.384,817.674,907.384,817.674,861.529,802,723,216,211,0.558,8409390,8409390,1.117,0.896,0.894,113,77,17
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,14681,255,0,108.253,889.008,108.253,889.008,477.605,35,813,135,141,0.809,3743655,3743655,1.07,0.935,0.971,28,47,11
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,16713,255,0,608.061,901.588,608.061,901.588,563.99,523,824,168,154,0.66,4261815,4261815,1.71,0.585,0.917,44,29,10
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,19,20017,255,0,844.872,128.461,844.872,128.461,575.789,759,50,175,157,0.759,5104335,5104335,1.551,0.645,0.962,69,58,15
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,9579,255,0,949.626,209.894,949.626,209.894,410.693,890,148,117,115,0.714,2442645,2442645,1.26,0.793,0.914,47,21,2
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,20,11456,255,0,466.432,238.885,466.432,238.885,416.894,413,180,107,122,0.828,2921280,2921280,1.127,0.887,0.975,30,41,7
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,3707,255,0,810.656,309.867,810.656,309.867,243.397,775,280,73,60,0.786,945285,945285,1.265,0.791,0.948,7,16,1
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,43849,255,0,292.492,445.279,292.492,445.279,1237.477,174,305,269,264,0.36,11181495,11181495,1.604,0.623,0.813,134,133,32
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,10285,255,0,651.586,492.218,651.586,492.218,402.978,588,441,131,103,0.796,2622675,2622675,1.338,0.747,0.951,41,33,10
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,6266,255,0,447.114,618.996,447.114,618.996,329.581,410,568,83,102,0.725,1597830,1597830,1.318,0.759,0.933,28,26,13
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,7448,255,0,775.182,621.818,775.182,621.818,352.936,723,573,105,99,0.751,1899240,1899240,1.706,0.586,0.938,21,24,1
Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241008_perisomatic-set1_A4S2H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,3554,255,0,632.208,664.597,632.208,664.597,276.125,604,617,64,83,0.586,906270,906270,1.81,0.552,0.835,7,7,0
